_Mario Party 10,WiiU,Misc,Nintendo,0.69,0.53,0.24,0.12,1.58,66,6.5,279,"Nintendo, Nd Cube",E,66,
_Mario Party 4,GC,Misc,Nintendo,1.13,0.36,0.92,0.07,2.47,26,7.4,74,Hudson,E,70,
_Mario Party 5,GC,Misc,Nintendo,0.97,0.33,0.73,0.06,2.08,33,8.2,57,Hudson,E,69,
_Mario Party 6,GC,Misc,Nintendo,0.9,0.11,0.6,0.05,1.65,33,7.9,51,Hudson Soft,E,71,
_Mario Party 7,GC,Misc,Nintendo,0.95,0.11,0.46,0.04,1.57,25,7.9,53,Hudson,E,64,
_Mario Party 8,Wii,Misc,Nintendo,3.74,2.24,1.58,0.7,8.27,41,6.3,190,Hudson,E,62,
_Mario Party 9,Wii,Misc,Nintendo,1.06,1.09,0.76,0.22,3.13,45,6.8,155,Nd Cube,E,73,
_Mario Party Advance,GBA,Misc,Nintendo,0.5,0.19,0.28,0.02,0.98,27,5.4,34,Hudson,E,54,
_Mario Party DS,DS,Misc,Nintendo,4.4,1.85,1.98,0.68,8.91,27,7.8,85,Hudson Soft,E,72,
_Mario Party: Island Tour,3DS,Misc,Nintendo,0.62,0.64,0.55,0.11,1.92,47,6.3,117,"Nintendo, Nd Cube",E,57,
_Mario Party: Star Rush,3DS,Misc,Nintendo,0.08,0.13,0.08,0.02,0.3,37,6.8,16,"Nintendo, Nd Cube",E,68,
_Mario Pinball Land,GBA,Misc,Nintendo,0.5,0.18,0,0.01,0.69,35,4.9,11,Fuse Games Limited,E,62,
_Mario Power Tennis,GC,Sports,Nintendo,0.58,0.16,0.46,0.03,1.22,43,8.5,48,Camelot Software Planning,E,80,
_Mario Sports Mix,Wii,Sports,Nintendo,0.88,0.44,0.63,0.12,2.08,54,7.1,34,Square Enix,E,64,
_Mario Strikers Charged,Wii,Sports,Nintendo,1.05,1.05,0.24,0.24,2.58,47,8,124,Next Level Games,E10+,79,
_Mario Super Sluggers,Wii,Sports,Nintendo,1.48,0,0.29,0.12,1.89,31,7.8,58,Namco Bandai Games,E,69,
_Mario Superstar Baseball,GC,Sports,Nintendo,0.93,0.24,0.25,0.04,1.46,38,8.6,41,Namco,E,76,
_Mario Tennis Open,3DS,Sports,Nintendo,0.26,0.29,0.34,0.05,0.95,58,6.9,110,Camelot Software Planning,E,69,
_Mario Tennis Ultra Smash,WiiU,Sports,Nintendo,0.13,0.15,0.14,0.02,0.44,58,5.3,133,"Nintendo, Camelot Software Planning",E,58,
_Mario Tennis: Power Tour,GBA,Sports,Nintendo,0.24,0.09,0.19,0.01,0.52,21,8,25,Camelot Software Planning,E,81,
_Mario vs. Donkey Kong,GBA,Puzzle,Nintendo,0.68,0.25,0.21,0.02,1.17,43,8,31,Nintendo,E,81,
_Mario vs. Donkey Kong 2: March of the Minis,DS,Puzzle,Nintendo,0.73,0.03,0.36,0.07,1.19,32,7.9,17,"Nintendo, Nintendo Software Technology",E,76,
_Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,Puzzle,Nintendo,1.63,0.51,0.35,0.18,2.67,51,7.7,18,Nintendo,E,79,
_Mario vs. Donkey Kong: Tipping Stars,3DS,Puzzle,Nintendo,0,0,0.06,0,0.06,15,7.5,48,"Nintendo, Nintendo Software Technology",E,70,
_Mario vs. Donkey Kong: Tipping Stars,WiiU,Puzzle,Nintendo,0,0,0.01,0,0.01,26,7.4,72,"Nintendo, Nintendo Software Technology",E,70,
_Mark McMorris Infinite Air,PS4,Sports,FuRyu Corporation,0.01,0,0,0,0.02,15,6,29,HB Studios Multimedia,T,49,
_Martian Gothic: Unification,PS,Adventure,Take-Two Interactive,0.06,0.04,0,0.01,0.11,4,6.1,16,Coyote Developments,M,64,
_Marvel Avengers: Battle for Earth,WiiU,Action,Ubisoft,0.06,0.04,0,0.01,0.12,10,5,25,Ubisoft Quebec,T,50,
_Marvel Avengers: Battle for Earth,X360,Action,Ubisoft,0.02,0,0,0,0.02,11,7.3,12,Ubisoft Quebec,T,62,
_Marvel Nemesis: Rise of the Imperfects,PS2,Fighting,Electronic Arts,0.64,0.02,0,0.1,0.77,30,6.3,46,"EA Canada, Nihilistic",T,53,
_Marvel Nemesis: Rise of the Imperfects,GC,Fighting,Electronic Arts,0.3,0.08,0,0.01,0.38,19,5.7,24,"EA Canada, Nihilistic",T,54,
_Marvel Nemesis: Rise of the Imperfects,PSP,Fighting,Electronic Arts,0.29,0,0,0.02,0.32,15,8.7,30,EA Canada,T,58,
_Marvel Nemesis: Rise of the Imperfects,XB,Fighting,Electronic Arts,0.21,0.06,0,0.01,0.28,34,7.5,20,"EA Canada, Nihilistic",T,58,
_Marvel Nemesis: Rise of the Imperfects,DS,Fighting,Electronic Arts,0.08,0,0,0.01,0.08,6,6.5,16,"EA Canada, Sensory Sweep",E10+,34,
_Marvel Super Hero Squad,DS,Fighting,THQ,0.36,0.02,0,0.03,0.41,4,2.8,4,THQ,E10+,61,
_Marvel Super Hero Squad,Wii,Fighting,THQ,0.3,0.03,0,0.03,0.36,16,6.2,14,Blue Tongue Entertainment,E10+,49,
_Marvel Super Hero Squad,PSP,Fighting,THQ,0.17,0.01,0,0.02,0.21,7,0,,THQ,E10+,51,
_Marvel Super Hero Squad: The Infinity Gauntlet,Wii,Action,THQ,0.21,0.04,0,0.02,0.26,6,0,,THQ,E10+,49,
_Marvel Super Hero Squad: The Infinity Gauntlet,PS3,Action,THQ,0.12,0.03,0,0.02,0.17,6,0,,THQ,E10+,54,
_Marvel Super Hero Squad: The Infinity Gauntlet,X360,Action,THQ,0.12,0.02,0,0.01,0.15,10,6.3,6,THQ,E10+,55,
_Marvel Super Hero Squad: The Infinity Gauntlet,3DS,Action,THQ,0.07,0.02,0,0.01,0.1,4,0,,THQ,E10+,54,
_Marvel Trading Card Game,DS,Misc,Konami Digital Entertainment,0.11,0,0,0.01,0.12,17,4.9,7,1st Playable Productions,T,61,
_Marvel vs. Capcom 3: Fate of Two Worlds,PS3,Fighting,Capcom,0.81,0.28,0.11,0.14,1.34,56,7.3,147,Capcom,T,84,
_Marvel: Ultimate Alliance,X360,Role-Playing,Activision,2.29,0.02,0,0.19,2.5,68,7.5,120,Raven Software,T,82,
_Marvel: Ultimate Alliance,PS2,Role-Playing,Activision,0.69,0.03,0,0.11,0.82,29,8.2,33,Raven Software,T,81,
_Marvel: Ultimate Alliance,Wii,Role-Playing,Activision,0.36,0,0,0.03,0.4,31,7.3,29,Vicarious Visions,T,73,
_Marvel: Ultimate Alliance,PS3,Role-Playing,Activision,0.33,0.02,0,0.03,0.38,35,7.6,49,Raven Software,T,78,
_Marvel: Ultimate Alliance,PSP,Role-Playing,Activision,0.33,0,0,0.03,0.37,19,7.5,14,Vicarious Visions,T,81,
_Marvel: Ultimate Alliance,PC,Role-Playing,Activision,0.01,0,0,0,0.01,22,8,52,Raven Software,T,82,
_Marvel: Ultimate Alliance 2,X360,Role-Playing,Activision,0.68,0.15,0,0.08,0.9,75,7.3,82,Vicarious Visions,T,73,
_Marvel: Ultimate Alliance 2,PS3,Role-Playing,Activision,0.49,0.15,0,0.09,0.73,48,7.3,51,Vicarious Visions,T,74,
_Marvel: Ultimate Alliance 2,Wii,Role-Playing,Activision,0.25,0.05,0,0.03,0.32,8,5.2,16,n-Space,T,50,
_Marvel: Ultimate Alliance 2,DS,Role-Playing,Activision,0.16,0.03,0,0.02,0.2,7,6.7,9,n-Space,E10+,65,
_Mary-Kate and Ashley: Girls Night Out,GBA,Misc,Acclaim Entertainment,0.15,0.05,0,0,0.2,5,0,,Powerhead Games,E,75,
_Mass Effect,X360,Role-Playing,Microsoft Game Studios,1.83,0.79,0.03,0.27,2.91,74,8.7,1692,BioWare,M,91,
_Mass Effect,PC,Role-Playing,Electronic Arts,0,0.59,0,0.08,0.67,45,8.6,2386,"BioWare, Demiurge Studios",M,89,
_Mass Effect 2,X360,Role-Playing,Electronic Arts,1.99,0.81,0.03,0.27,3.1,98,8.9,3143,BioWare,M,96,
_Mass Effect 2,PS3,Role-Playing,Electronic Arts,0.78,0.45,0.03,0.19,1.45,62,8.5,1081,BioWare,M,94,
_Mass Effect 2,PC,Role-Playing,Electronic Arts,0.01,0.32,0,0.06,0.39,55,8.8,3559,BioWare,M,94,
_Mass Effect 3,X360,Role-Playing,Electronic Arts,1.94,0.84,0.03,0.24,3.04,74,5.8,3725,BioWare,M,93,
_Mass Effect 3,PS3,Role-Playing,Electronic Arts,0.63,0.56,0.03,0.2,1.42,30,5.5,1849,BioWare,M,93,
_Mass Effect 3,PC,Role-Playing,Electronic Arts,0.4,0.44,0,0.12,0.97,23,5.5,5926,BioWare,M,89,
_Master Jin Jin's IQ Challenge,DS,Misc,505 Games,0.13,0,0,0.01,0.14,4,0,,Astroll,E,38,
_Master of Illusion,DS,Puzzle,Nintendo,0.16,0,0.26,0.01,0.43,20,0,,Tenyo,E,69,
_Master of the Monster Lair,DS,Role-Playing,Rising Star Games,0.09,0,0,0.01,0.1,8,0,,Global A,E10+,56,
_Mat Hoffman's Pro BMX,PS,Sports,Activision,0.3,0.2,0,0.04,0.54,15,8.6,16,Shaba Games,E,80,
_Mat Hoffman's Pro BMX,GBA,Sports,Activision,0.19,0.07,0,0,0.27,11,0,,HotGen,E,71,
_Mat Hoffman's Pro BMX 2,PS2,Sports,Activision,0.23,0.18,0,0.06,0.46,22,9.1,7,Rainbow Studios,T,76,
_Mat Hoffman's Pro BMX 2,XB,Sports,Activision,0.15,0.04,0,0.01,0.2,16,0,,Rainbow Studios,T,75,
_Mat Hoffman's Pro BMX 2,GBA,Sports,Activision,0.11,0.04,0,0,0.16,5,0,,HotGen,E,82,
_Mat Hoffman's Pro BMX 2,GC,Sports,Activision,0.03,0.01,0,0,0.04,12,0,,Rainbow Studios,T,70,
_Mata Hari: Betrayal is only a Kiss Away,PC,Adventure,DTP Entertainment,0,0.02,0,0,0.02,11,0,,DTP Entertainment,T,63,
_Max Payne,PS2,Shooter,Take-Two Interactive,1.99,1.05,0.05,0.22,3.31,21,8.5,86,Rockstar Toronto,M,80,
_Max Payne,XB,Shooter,Take-Two Interactive,0.98,0.19,0,0.05,1.22,24,8.3,61,neo Software,M,89,
_Max Payne,GBA,Shooter,Take-Two Interactive,0.02,0.01,0,0,0.03,33,7.8,13,Mobius Entertainment,M,78,
_Max Payne,PC,Shooter,Take-Two Interactive,0,0.02,0,0,0.02,32,9.1,1016,Remedy Entertainment,M,89,
_Max Payne 2: The Fall of Max Payne,PS2,Shooter,Take-Two Interactive,0.65,0.51,0,0.17,1.34,27,8.2,63,Rockstar Vienna,M,73,
_Max Payne 2: The Fall of Max Payne,XB,Shooter,Take-Two Interactive,0.47,0.15,0,0.02,0.64,34,8.4,49,Remedy Entertainment,M,84,
_Max Payne 2: The Fall of Max Payne,PC,Shooter,Take-Two Interactive,0,0.02,0,0,0.03,46,9,802,Remedy Entertainment,M,86,
_Max Payne 3,PS3,Shooter,Take-Two Interactive,0.59,0.89,0.06,0.3,1.85,31,7.8,790,Rockstar Studios,M,87,
_Max Payne 3,X360,Shooter,Take-Two Interactive,0.86,0.62,0.01,0.13,1.62,80,7.8,869,Rockstar Studios,M,86,
_Max Payne 3,PC,Shooter,Take-Two Interactive,0.16,0.22,0,0.05,0.43,30,7.6,2202,Rockstar Studios,M,87,
_Maximo vs Army of Zin,PS2,Platform,Capcom,0.1,0.08,0,0.03,0.21,46,7.8,13,Capcom,T,83,
_Maximo: Ghosts to Glory,PS2,Platform,Capcom,0.38,0.29,0,0.1,0.77,33,8.7,16,Capcom,T,84,
_Maximum Capacity: Hotel Giant,PC,Strategy,JoWood Productions,0,0.02,0,0,0.02,11,7.7,9,JoWooD Entertainment AG,T,59,
_Maximum Chase,XB,Racing,Microsoft Game Studios,0.05,0.02,0,0,0.07,13,0,,Genki,T,56,
_Mayhem 3D,X360,Racing,Evolved Games,0.06,0,0,0,0.07,4,8.6,9,Zoo Games,E10+,47,
_Mayhem 3D,PS3,Racing,Evolved Games,0.05,0,0,0.01,0.06,5,0,,"Left Field Productions, Zoo Games",E10+,53,
_May's Mystery: Forbidden Memories,DS,Puzzle,Mastertronic,0.04,0.04,0,0.01,0.09,5,0,,"Mastertronic, V5 Play Studio",E,70,
_MC Groovz Dance Craze,GC,Misc,Mad Catz,0.15,0.04,0,0.01,0.2,8,6.8,9,Mad Catz,E,42,
_McFarlane's Evil Prophecy,PS2,Action,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07,28,3.2,5,Konami,M,34,
_MDK2 Armageddon,PS2,Shooter,Virgin Interactive,0.08,0.07,0,0.02,0.17,19,8.3,11,BioWare,T,80,
_Mechanic Master,DS,Puzzle,Midway Games,0.1,0,0,0.01,0.11,9,0,,Most Wanted Entertainment,E,76,
_MechAssault,XB,Simulation,Microsoft Game Studios,1.01,0.1,0,0.03,1.13,32,8,47,Day 1 Studios,T,87,
_MechAssault 2: Lone Wolf,XB,Simulation,Microsoft Game Studios,0.27,0.08,0,0.01,0.36,66,7.5,23,Day 1 Studios,T,81,
_MechAssault: Phantom War,DS,Simulation,Majesco Entertainment,0.03,0,0,0,0.03,16,4.5,4,Backbone Entertainment,T,66,
_Medabots: Infinity,GC,Role-Playing,Ubisoft,0.04,0.01,0,0,0.05,6,8,7,Imagineer,E,51,
_Medal of Honor,PS3,Shooter,Electronic Arts,1.28,1.04,0.07,0.42,2.81,56,7.5,286,"EA DICE, Danger Close",M,75,
_Medal of Honor,PS,Shooter,Electronic Arts,1.44,1.09,0,0.14,2.67,17,8.6,80,Dreamworks Interactive,T,92,
_Medal of Honor,X360,Shooter,Electronic Arts,1.56,0.8,0.04,0.21,2.61,71,6.7,288,"Dice, Danger Close",M,74,
_Medal of Honor,PC,Shooter,Electronic Arts,0.2,0.23,0,0.06,0.49,26,6.4,516,"Dice, Danger Close",M,72,
_Medal of Honor European Assault,GC,Shooter,Electronic Arts,0.19,0.05,0,0.01,0.25,22,7.9,14,EA LA,T,71,
_Medal of Honor Heroes,PSP,Shooter,Electronic Arts,0.86,1.11,0.01,0.66,2.65,24,7.9,47,Team Fusion,T,71,
_Medal of Honor Heroes 2,PSP,Shooter,Electronic Arts,0.5,0.39,0.02,0.25,1.15,20,7.3,30,EA LA,T,69,
_Medal of Honor Heroes 2,Wii,Shooter,Electronic Arts,0.33,0.04,0.01,0.03,0.41,37,7.6,82,EA Canada,T,73,
_Medal of Honor: Airborne,PS3,Shooter,Electronic Arts,0.25,0.69,0.03,0.25,1.21,16,7.6,39,Electronic Arts,T,75,
_Medal of Honor: Airborne,X360,Shooter,Electronic Arts,0.45,0.52,0.01,0.12,1.1,54,6.7,77,Electronic Arts,T,73,
_Medal of Honor: Airborne,PC,Shooter,Electronic Arts,0,0.04,0,0.01,0.05,38,7.3,204,Electronic Arts,T,78,
_Medal of Honor: European Assault,XB,Shooter,Electronic Arts,0.32,0.19,0,0.02,0.53,42,7,15,EA LA,T,72,
_Medal of Honor: Frontline,PS2,Shooter,Electronic Arts,2.93,2.75,0.17,0.99,6.83,29,8.5,135,EA LA,T,88,
_Medal of Honor: Frontline,XB,Shooter,Electronic Arts,1,0.43,0,0.06,1.49,18,6.9,23,EA LA,T,81,
_Medal of Honor: Frontline,GC,Shooter,Electronic Arts,0.46,0.12,0,0.02,0.59,16,7.9,16,Dreamworks Games,T,80,
_Medal of Honor: Infiltrator,GBA,Shooter,Electronic Arts,0.11,0.04,0,0,0.15,19,7.2,12,Netherock Ltd.,T,80,
_Medal of Honor: Rising Sun,PS2,Shooter,Electronic Arts,1.98,2.23,0.13,0.8,5.13,30,7.6,100,EA LA,T,68,
_Medal of Honor: Rising Sun,XB,Shooter,Electronic Arts,0.76,0.36,0,0.05,1.17,23,5.8,28,EA LA,T,65,
_Medal of Honor: Rising Sun,GC,Shooter,Electronic Arts,0.33,0.09,0,0.01,0.42,24,6.4,13,EA LA,T,68,
_Medal of Honor: Underground,PS,Shooter,Electronic Arts,0.54,0.37,0,0.06,0.97,16,9,44,Dreamworks Interactive,T,86,
_Medal of Honor: Underground,GBA,Shooter,Zoo Digital Publishing,0.05,0.02,0,0,0.08,5,1.7,11,Rebellion,T,46,
_Medal of Honor: Vanguard,Wii,Shooter,Electronic Arts,0.06,0.03,0,0.01,0.09,29,7,24,BudCat,T,56,
_Medal of Honor: Vanguard,PS2,Shooter,Electronic Arts,0,0,0.03,0,0.03,29,6.1,34,Electronic Arts,T,63,
_Medal of Honor: Warfighter,PS3,Action,Electronic Arts,0.48,0.62,0.06,0.26,1.41,22,6,250,Danger Close,M,55,
_Medal of Honor: Warfighter,X360,Action,Electronic Arts,0.59,0.45,0.01,0.1,1.15,43,5.4,437,Danger Close,M,53,
_Medal of Honor: Warfighter,PC,Action,Electronic Arts,0.14,0.15,0,0.04,0.33,30,5.4,599,Danger Close,M,55,
_Medieval II: Total War,PC,Strategy,Sega,0,0.08,0,0.02,0.1,39,8.9,648,Creative Assembly,T,88,
_Medieval Moves: Deadmund's Quest,PS3,Action,Sony Computer Entertainment,0.13,0.11,0,0.04,0.28,41,6.5,17,Zindagi Games,E10+,61,
_MediEvil: Resurrection,PSP,Adventure,Sony Computer Entertainment,0.19,0.41,0,0.22,0.81,43,8.7,52,SCEE,T,66,
_Mega Brain Boost,DS,Puzzle,Majesco Entertainment,0.01,0,0,0,0.01,10,0,,Interchannel-Holon,E,48,
_Mega Man Anniversary Collection,PS2,Platform,Capcom,0.29,0.22,0,0.08,0.59,26,9,20,Atomic Planet Entertainment,E,81,
_Mega Man Anniversary Collection,GC,Platform,Capcom,0.32,0.08,0,0.01,0.42,32,8.8,17,Atomic Planet Entertainment,E,81,
_Mega Man Anniversary Collection,XB,Platform,Capcom,0.1,0.03,0,0,0.13,12,9.2,5,Atomic Planet Entertainment,E,80,
_Mega Man Battle Chip Challenge,GBA,Misc,Capcom,0.08,0.03,0,0,0.11,25,8.3,8,Capcom,E,54,
_Mega Man Battle Network,GBA,Role-Playing,Capcom,0.14,0.05,0.22,0.01,0.42,10,8.9,24,Capcom,E,79,
_Mega Man Battle Network 2,GBA,Action,Ubisoft,0.22,0.08,0,0.01,0.31,15,9,21,Capcom,E,81,
_Mega Man Legacy Collection,3DS,Platform,Capcom,0.14,0,0.05,0.02,0.21,27,7.1,26,Digital Eclipse,E,77,
_Mega Man Legacy Collection,PS4,Platform,Capcom,0.07,0,0,0.02,0.08,22,6.1,55,Digital Eclipse,E,77,
_Mega Man Legends 2,PS,Adventure,Capcom,0.17,0.12,0.1,0.03,0.42,10,8.8,29,Capcom,E,76,
_Mega Man Maverick Hunter X,PSP,Platform,Capcom,0.27,0.01,0,0.03,0.31,34,8.3,44,Capcom,E10+,79,
_Mega Man Network Transmission,GC,Platform,Capcom,0.13,0.03,0,0,0.17,28,7.6,13,Arika,E,65,
_Mega Man Powered Up,PSP,Platform,Capcom,0.12,0.01,0,0.02,0.14,28,7.5,36,Capcom,E,82,
_Mega Man X Collection,PS2,Misc,Unknown,0.12,0.09,0,0.03,0.24,23,8.8,14,Capcom,E,73,
_Mega Man X Collection,GC,Misc,Capcom,0.1,0.03,0,0,0.13,23,9.2,12,Capcom,E,75,
_Mega Man X: Command Mission,PS2,Role-Playing,Capcom,0.09,0.07,0,0.02,0.18,27,7.1,18,"Valuewave Co.,Ltd.",E,69,
_Mega Man X: Command Mission,GC,Role-Playing,Capcom,0.1,0.02,0,0,0.12,21,7.3,12,Capcom,E,67,
_Mega Man X5,PS,Platform,Capcom,0.3,0.21,0.2,0.05,0.75,10,8.9,55,Capcom,E,76,
_Mega Man X6,PS,Action,Capcom,0.14,0.1,0.16,0.03,0.42,14,6.8,44,Capcom,E,65,
_Mega Man X7,PS2,Action,Capcom,0.22,0.17,0.14,0.06,0.58,30,5.1,38,"Valuewave Co.,Ltd.",E,58,
_Mega Man X8,PS2,Platform,Capcom,0.14,0.11,0,0.04,0.29,23,8.5,63,"Valuewave Co.,Ltd.",E,68,
_Mega Man Zero,GBA,Platform,Capcom,0.22,0.08,0.24,0.01,0.55,17,8.9,31,Inti,E,82,
_Mega Man Zero 2,GBA,Platform,Capcom,0.18,0.07,0.17,0.01,0.43,17,8.6,18,Inti,E,81,
_Mega Man Zero 3,GBA,Platform,Capcom,0.16,0.06,0,0,0.22,21,9,22,Inti,E,77,
_Mega Man Zero 4,GBA,Platform,Capcom,0.08,0.03,0,0,0.11,17,9.1,21,Inti,E,77,
_Mega Man Zero Collection,DS,Platform,Capcom,0.17,0.01,0.11,0.02,0.31,15,8.9,39,"Inti, Inti Creates",E,78,
_Mega Man ZX,DS,Platform,Capcom,0.16,0,0.1,0.02,0.28,37,8.3,32,Inti Creates,E,76,
_Mega Man ZX Advent,DS,Platform,Capcom,0.22,0,0.09,0.02,0.33,27,8.6,32,Inti Creates,E10+,78,
_Megamind: Ultimate Showdown,PS3,Action,THQ,0.07,0.05,0,0.02,0.15,5,4.2,6,THQ Australia,E10+,43,
_Megamind: Ultimate Showdown,X360,Action,THQ,0.07,0.04,0,0.01,0.12,7,4.3,6,THQ Australia,E10+,33,
_Men in Black II: Alien Escape,PS2,Shooter,Infogrames,0.24,0.19,0,0.06,0.5,19,7.3,6,Melbourne House,T,50,
_Men of Valor,XB,Shooter,Vivendi Games,0.19,0.05,0,0.01,0.25,47,8,8,2015,M,73,
_Men of War,PC,Strategy,505 Games,0.01,0.02,0,0,0.03,22,8.1,136,Best Way,M,80,
_Men of War: Assault Squad,PC,Strategy,1C Company,0.01,0.03,0,0.01,0.05,21,8.2,93,"THQ, 1C, 1C Company",T,77,
_Men of War: Vietnam,PC,Strategy,Unknown,0,0.03,0,0.01,0.04,19,4.9,35,Best Way,T,68,
_Mercenaries 2: World in Flames,X360,Shooter,Electronic Arts,0.65,0.3,0.01,0.1,1.06,69,7.2,152,Pandemic Studios,T,72,
_Mercenaries 2: World in Flames,PS3,Shooter,Electronic Arts,0.29,0.39,0.02,0.16,0.87,43,7.1,73,Pandemic Studios,T,72,
_Mercenaries 2: World in Flames,PS2,Shooter,Electronic Arts,0.21,0,0,0.17,0.38,10,7.4,31,Artificial Mind and Movement,T,49,
_Mercury Meltdown,PSP,Action,Atari,0.05,0,0,0.01,0.06,36,7.8,8,Ignition Entertainment,E,78,
_Mercury Meltdown Revolution,Wii,Action,Ignition Entertainment,0.16,0,0,0.01,0.17,41,7.4,16,Ignition Entertainment,E,77,
_Metal Arms: Glitch in the System,PS2,Shooter,Vivendi Games,0.17,0.13,0,0.04,0.35,28,8.9,17,Mass Media,T,81,
_Metal Arms: Glitch in the System,XB,Shooter,Vivendi Games,0.13,0.04,0,0.01,0.17,35,8.7,15,Swingin' Ape,T,82,
_Metal Arms: Glitch in the System,GC,Shooter,Vivendi Games,0.08,0.02,0,0,0.1,30,9.3,19,Swingin' Ape,T,83,
_Metal Dungeon,XB,Role-Playing,Xicat Interactive,0.02,0.01,0,0,0.03,14,7.2,5,Panther Software,T,44,
_Metal Gear Rising: Revengeance,PS3,Action,Konami Digital Entertainment,0.45,0.37,0.44,0.16,1.42,61,7.9,746,PlatinumGames,M,80,
_Metal Gear Rising: Revengeance,X360,Action,Konami Digital Entertainment,0.3,0.14,0,0.04,0.48,46,7.8,358,PlatinumGames,M,82,
_Metal Gear Solid,PS,Action,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03,20,9.4,918,KCEJ,M,94,
_Metal Gear Solid 2: Sons of Liberty,PS2,Action,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05,42,8.7,1026,KCEJ,M,96,
_Metal Gear Solid 2: Substance,XB,Action,Konami Digital Entertainment,0.38,0.22,0,0.03,0.62,28,8.5,39,KCEJ,M,87,
_Metal Gear Solid 2: Substance,PS2,Action,Konami Digital Entertainment,0.18,0.14,0.16,0.05,0.52,17,9,126,KCEJ,M,87,
_Metal Gear Solid 3: Snake Eater,PS2,Action,Konami Digital Entertainment,1.46,0,0.83,1.93,4.23,68,9.3,955,KCEJ,M,91,
_Metal Gear Solid 3: Subsistence,PS2,Action,Konami Digital Entertainment,0.34,0.01,0.15,0.06,0.55,53,9.3,439,Aspect,M,94,
_Metal Gear Solid 4: Guns of the Patriots,PS3,Action,Konami Digital Entertainment,2.63,1.71,0.83,0.82,5.99,82,8.7,3558,Kojima Productions,M,94,
_Metal Gear Solid V: Ground Zeroes,PS4,Action,Konami Digital Entertainment,0.45,0.47,0.17,0.18,1.27,70,6.2,1311,Kojima Productions,M,75,
_Metal Gear Solid V: Ground Zeroes,PS3,Action,Konami Digital Entertainment,0.14,0.12,0.27,0.05,0.59,5,5.9,242,Kojima Productions,M,66,
_Metal Gear Solid V: Ground Zeroes,XOne,Action,Konami Digital Entertainment,0.15,0.11,0,0.02,0.29,13,5.4,348,Kojima Productions,M,76,
_Metal Gear Solid V: Ground Zeroes,PC,Action,Konami Digital Entertainment,0,0.01,0,0,0.01,20,7.6,412,Kojima Productions,M,80,
_Metal Gear Solid V: The Phantom Pain,PS4,Action,Konami Digital Entertainment,1.09,1.36,0.49,0.48,3.41,86,8.2,3943,"Kojima Productions, Moby Dick Studio",M,93,
_Metal Gear Solid V: The Phantom Pain,XOne,Action,Konami Digital Entertainment,0.41,0.26,0.01,0.07,0.75,10,7.3,900,"Kojima Productions, Moby Dick Studio",M,95,
_Metal Gear Solid V: The Phantom Pain,PC,Action,Konami Digital Entertainment,0,0.07,0,0,0.08,13,7.7,1963,Kojima Productions,M,91,
_Metal Gear Solid: Digital Graphic Novel,PSP,Misc,Konami Digital Entertainment,0.02,0,0.02,0,0.04,22,7.2,21,Kojima Productions,M,78,
_Metal Gear Solid: Peace Walker,PSP,Action,Konami Digital Entertainment,0.46,0.41,0.96,0.24,2.06,66,8.9,443,Kojima Productions,T,89,
_Metal Gear Solid: Portable Ops,PSP,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.08,1.18,54,8.2,147,Kojima Productions,M,87,
_Metal Gear Solid: Portable Ops Plus,PSP,Action,Konami Digital Entertainment,0.26,0,0.26,0.17,0.69,19,7.5,27,Kojima Productions,T,65,
_Metal Gear Solid: Snake Eater 3D,3DS,Action,Konami Digital Entertainment,0.15,0.11,0.1,0.02,0.38,46,7.8,167,Kojima Productions,M,78,
_Metal Gear Solid: The Legacy Collection,PS3,Adventure,Konami Digital Entertainment,0.31,0.01,0.03,0.06,0.4,4,9,255,Konami,M,93,
_Metal Gear Solid: The Twin Snakes,GC,Action,Konami Digital Entertainment,0.3,0.08,0.07,0.01,0.47,54,9,142,Silicon Knights,M,85,
_Metal Saga,PS2,Role-Playing,Success,0.01,0.01,0,0,0.03,26,7.3,9,Crea-Tech,T,62,
_Metal Slug 3,XB,Shooter,Ignition Entertainment,0.08,0.02,0,0,0.1,56,5.1,15,SNK,T,76,
_Metal Slug 7,DS,Shooter,Ignition Entertainment,0.12,0,0.01,0.01,0.14,38,7.4,13,SNK Playmore,T,70,
_Metal Slug Advance,GBA,Shooter,Ignition Entertainment,0.06,0.02,0,0,0.08,32,8.3,14,Noise Factory,T,79,
_Metal Slug Anthology,Wii,Shooter,Ignition Entertainment,0.12,0.01,0,0.01,0.14,38,8,22,Terminal Reality,T,73,
_Metal Slug Anthology,PSP,Shooter,Ignition Entertainment,0.02,0,0.02,0.01,0.05,26,7.4,25,Terminal Reality,T,78,
_Metal Slug Anthology,PS2,Shooter,Ignition Entertainment,0,0,0.01,0,0.01,20,8.1,16,Terminal Reality,T,80,
_Metal Slug X,PS,Shooter,Virgin Interactive,0.05,0.03,0,0.01,0.09,9,8.8,31,ProSoft,T,85,
_Metal Slug XX,PSP,Shooter,DHM Interactive,0.03,0,0,0,0.04,22,6.1,9,SNK Playmore,T,67,
_Meteos,DS,Puzzle,Nintendo,0.15,0.01,0.06,0.01,0.23,49,7.5,164,Q Entertainment,E,88,
